noted_date,temp,out/in
07/25/2023 10:00,34.36,In
07/25/2023 11:00,32.0,In
07/25/2023 12:00,35.62,In
07/25/2023 13:00,33.2,In
07/25/2023 14:00,32.98,In
07/25/2023 15:00,34.22,In
07/25/2023 16:00,34.32,In
07/25/2023 17:00,33.92,In
07/25/2023 18:00,30.85,In
07/25/2023 19:00,31.56,In
07/25/2023 20:00,29.18,In
07/25/2023 21:00,27.18,In
07/25/2023 22:00,26.89,In
07/25/2023 23:00,26.27,In
07/26/2023 00:00,27.16,In
07/26/2023 01:00,27.52,In
07/26/2023 02:00,24.23,In
07/26/2023 03:00,26.56,In
07/26/2023 04:00,25.12,In
07/26/2023 05:00,27.93,In
07/26/2023 06:00,27.25,In
07/26/2023 07:00,27.7,In
07/26/2023 08:00,30.96,In
07/26/2023 09:00,30.33,In
07/26/2023 10:00,31.62,In
07/26/2023 11:00,30.16,In
07/26/2023 12:00,34.6,In
07/26/2023 13:00,34.85,In
07/26/2023 14:00,34.01,In
07/26/2023 15:00,32.03,In
07/26/2023 16:00,34.92,In
07/26/2023 17:00,32.03,In
07/26/2023 18:00,31.46,In
07/26/2023 19:00,33.81,In
07/26/2023 20:00,29.16,In
07/26/2023 21:00,29.86,In
07/26/2023 22:00,28.67,In
07/26/2023 23:00,27.64,In
07/27/2023 00:00,26.87,In
07/27/2023 01:00,26.59,In
07/27/2023 02:00,26.33,In
07/27/2023 03:00,26.07,In
07/27/2023 04:00,28.35,In
07/27/2023 05:00,25.6,In
07/27/2023 06:00,29.23,In
07/27/2023 07:00,29.95,In
07/27/2023 08:00,30.84,In
07/27/2023 09:00,32.38,In
07/27/2023 10:00,31.89,In
07/27/2023 11:00,30.59,In
07/27/2023 12:00,33.38,In
07/27/2023 13:00,32.67,In
07/27/2023 14:00,33.12,In
07/27/2023 15:00,32.37,In
07/27/2023 16:00,32.89,In
07/27/2023 17:00,32.11,In
07/27/2023 18:00,29.15,In
07/27/2023 19:00,31.88,In
07/27/2023 20:00,32.66,In
07/27/2023 21:00,29.69,In
07/27/2023 22:00,27.76,In
07/27/2023 23:00,27.11,In
07/28/2023 00:00,26.03,In
07/28/2023 01:00,26.24,In
07/28/2023 02:00,25.96,In
07/28/2023 03:00,25.13,In
07/28/2023 04:00,28.56,In
07/28/2023 05:00,25.39,In
07/28/2023 06:00,28.86,In
07/28/2023 07:00,28.84,In
07/28/2023 08:00,32.28,In
07/28/2023 09:00,31.44,In
07/28/2023 10:00,31.57,In
07/28/2023 11:00,32.53,In
07/28/2023 12:00,33.51,In
07/28/2023 13:00,32.49,In
07/28/2023 14:00,33.08,In
07/28/2023 15:00,31.72,In
07/28/2023 16:00,32.36,In
07/28/2023 17:00,32.94,In
07/28/2023 18:00,32.36,In
07/28/2023 19:00,28.66,In
07/28/2023 20:00,29.84,In
07/28/2023 21:00,29.64,In
07/28/2023 22:00,27.8,In
07/28/2023 23:00,26.41,In
07/29/2023 00:00,26.04,In
07/29/2023 01:00,25.49,In
07/29/2023 02:00,25.24,In
07/29/2023 03:00,26.34,In
07/29/2023 04:00,29.31,In
07/29/2023 05:00,26.28,In
07/29/2023 06:00,27.62,In
07/29/2023 07:00,28.9,In
07/29/2023 08:00,29.18,In
07/29/2023 09:00,32.35,In
07/29/2023 10:00,29.15,In
07/29/2023 11:00,32.19,In
07/29/2023 12:00,34.45,In
07/29/2023 13:00,33.51,In
07/29/2023 14:00,33.01,In
07/29/2023 15:00,34.39,In
07/29/2023 16:00,34.55,In
07/29/2023 17:00,33.08,In
07/29/2023 18:00,31.04,In
07/29/2023 19:00,31.58,In
07/29/2023 20:00,29.52,In
07/29/2023 21:00,29.86,In
07/29/2023 22:00,29.78,In
07/29/2023 23:00,24.04,In
07/30/2023 00:00,26.67,In
07/30/2023 01:00,24.05,In
07/30/2023 02:00,28.93,In
07/30/2023 03:00,25.57,In
07/30/2023 04:00,27.43,In
07/30/2023 05:00,27.13,In
07/30/2023 06:00,27.04,In
07/30/2023 07:00,27.86,In
07/30/2023 08:00,31.9,In
07/30/2023 09:00,32.18,In
07/30/2023 10:00,34.33,In
07/30/2023 11:00,32.89,In
07/30/2023 12:00,33.81,In
07/30/2023 13:00,33.54,In
07/30/2023 14:00,33.66,In
07/30/2023 15:00,32.61,In
07/30/2023 16:00,33.56,In
07/30/2023 17:00,31.88,In
07/30/2023 18:00,32.53,In
07/30/2023 19:00,31.24,In
07/30/2023 20:00,30.35,In
07/30/2023 21:00,30.97,In
07/30/2023 22:00,27.95,In
07/30/2023 23:00,28.08,In
07/31/2023 00:00,29.0,In
07/31/2023 01:00,27.7,In
07/31/2023 02:00,27.38,In
07/31/2023 03:00,25.77,In
07/31/2023 04:00,26.81,In
07/31/2023 05:00,25.59,In
07/31/2023 06:00,28.6,In
07/31/2023 07:00,29.29,In
07/31/2023 08:00,30.03,In
07/31/2023 09:00,32.27,In
07/31/2023 10:00,30.55,In
07/31/2023 11:00,34.79,In
07/31/2023 12:00,34.55,In
07/31/2023 13:00,33.78,In
07/31/2023 14:00,33.82,In
07/31/2023 15:00,34.44,In
07/31/2023 16:00,35.29,In
07/31/2023 17:00,32.95,In
07/31/2023 18:00,32.17,In
07/31/2023 19:00,31.06,In
07/31/2023 20:00,32.14,In
07/31/2023 21:00,28.52,In
07/31/2023 22:00,27.96,In
07/31/2023 23:00,28.93,In
08/01/2023 00:00,26.71,In
08/01/2023 01:00,27.5,In
08/01/2023 02:00,24.91,In
08/01/2023 03:00,25.89,In
08/01/2023 04:00,28.32,In
08/01/2023 05:00,26.36,In
08/01/2023 06:00,27.82,In
08/01/2023 07:00,29.27,In
08/01/2023 08:00,28.81,In
08/01/2023 09:00,30.54,In
08/01/2023 10:00,32.14,In
08/01/2023 11:00,32.88,In
08/01/2023 12:00,35.0,In
08/01/2023 13:00,35.71,In
08/01/2023 14:00,32.97,In
08/01/2023 15:00,34.0,In
08/01/2023 16:00,34.27,In
08/01/2023 17:00,34.65,In
08/01/2023 18:00,32.86,In
08/01/2023 19:00,31.38,In
08/01/2023 20:00,30.8,In
08/01/2023 21:00,29.77,In
08/01/2023 22:00,26.89,In
08/01/2023 23:00,27.4,In
08/02/2023 00:00,28.29,In
08/02/2023 01:00,25.89,In
08/02/2023 02:00,26.16,In
08/02/2023 03:00,25.85,In
08/02/2023 04:00,23.76,In
08/02/2023 05:00,27.2,In
08/02/2023 06:00,28.36,In
08/02/2023 07:00,28.35,In
08/02/2023 08:00,28.61,In
08/02/2023 09:00,29.98,In
08/02/2023 10:00,32.92,In
08/02/2023 11:00,35.2,In
08/02/2023 12:00,35.12,In
08/02/2023 13:00,32.25,In
08/02/2023 14:00,35.03,In
08/02/2023 15:00,33.07,In
08/02/2023 16:00,32.77,In
08/02/2023 17:00,32.27,In
08/02/2023 18:00,32.85,In
08/02/2023 19:00,32.19,In
08/02/2023 20:00,29.88,In
08/02/2023 21:00,28.87,In
08/02/2023 22:00,28.56,In
08/02/2023 23:00,27.85,In
08/03/2023 00:00,27.95,In
08/03/2023 01:00,24.6,In
08/03/2023 02:00,26.02,In
08/03/2023 03:00,24.85,In
08/03/2023 04:00,26.47,In
08/03/2023 05:00,26.9,In
08/03/2023 06:00,27.94,In
08/03/2023 07:00,28.01,In
08/03/2023 08:00,28.22,In
08/03/2023 09:00,28.52,In
08/03/2023 10:00,31.84,In
08/03/2023 11:00,32.31,In
08/03/2023 12:00,32.65,In
08/03/2023 13:00,35.45,In
08/03/2023 14:00,32.97,In
08/03/2023 15:00,35.56,In
08/03/2023 16:00,35.41,In
08/03/2023 17:00,30.49,In
08/03/2023 18:00,32.11,In
08/03/2023 19:00,30.56,In
08/03/2023 20:00,26.51,In
08/03/2023 21:00,27.23,In
08/03/2023 22:00,28.93,In
08/03/2023 23:00,29.59,In
08/04/2023 00:00,27.62,In
08/04/2023 01:00,26.52,In
08/04/2023 02:00,25.97,In
08/04/2023 03:00,28.16,In
08/04/2023 04:00,29.11,In
08/04/2023 05:00,26.47,In
08/04/2023 06:00,25.6,In
08/04/2023 07:00,26.45,In
08/04/2023 08:00,31.59,In
08/04/2023 09:00,30.98,In
08/04/2023 10:00,32.22,In
08/04/2023 11:00,30.68,In
08/04/2023 12:00,32.56,In
08/04/2023 13:00,33.51,In
08/04/2023 14:00,34.25,In
08/04/2023 15:00,33.39,In
08/04/2023 16:00,32.22,In
08/04/2023 17:00,31.89,In
08/04/2023 18:00,33.45,In
08/04/2023 19:00,31.33,In
08/04/2023 20:00,30.73,In
08/04/2023 21:00,27.89,In
08/04/2023 22:00,24.46,In
08/04/2023 23:00,26.54,In
08/05/2023 00:00,25.5,In
08/05/2023 01:00,26.56,In
08/05/2023 02:00,29.94,In
08/05/2023 03:00,26.97,In
08/05/2023 04:00,29.82,In
08/05/2023 05:00,27.85,In
08/05/2023 06:00,27.24,In
08/05/2023 07:00,29.38,In
08/05/2023 08:00,32.14,In
08/05/2023 09:00,33.23,In
08/05/2023 10:00,31.31,In
08/05/2023 11:00,33.13,In
08/05/2023 12:00,31.75,In
08/05/2023 13:00,34.85,In
08/05/2023 14:00,35.86,In
08/05/2023 15:00,33.91,In
08/05/2023 16:00,32.66,In
08/05/2023 17:00,33.26,In
08/05/2023 18:00,32.5,In
08/05/2023 19:00,31.13,In
08/05/2023 20:00,30.21,In
08/05/2023 21:00,28.76,In
08/05/2023 22:00,29.2,In
08/05/2023 23:00,28.06,In
08/06/2023 00:00,25.36,In
08/06/2023 01:00,24.92,In
08/06/2023 02:00,25.69,In
08/06/2023 03:00,27.02,In
08/06/2023 04:00,26.71,In
08/06/2023 05:00,26.4,In
08/06/2023 06:00,28.31,In
08/06/2023 07:00,28.57,In
08/06/2023 08:00,31.06,In
08/06/2023 09:00,31.43,In
08/06/2023 10:00,31.62,In
08/06/2023 11:00,33.11,In
08/06/2023 12:00,35.04,In
08/06/2023 13:00,33.18,In
08/06/2023 14:00,34.48,In
08/06/2023 15:00,33.78,In
08/06/2023 16:00,33.98,In
08/06/2023 17:00,32.04,In
08/06/2023 18:00,32.13,In
08/06/2023 19:00,32.36,In
08/06/2023 20:00,28.88,In
08/06/2023 21:00,27.37,In
08/06/2023 22:00,26.45,In
08/06/2023 23:00,25.77,In
08/07/2023 00:00,27.25,In
08/07/2023 01:00,24.45,In
08/07/2023 02:00,25.64,In
08/07/2023 03:00,26.88,In
08/07/2023 04:00,27.04,In
08/07/2023 05:00,26.71,In
08/07/2023 06:00,28.23,In
08/07/2023 07:00,29.09,In
08/07/2023 08:00,29.73,In
08/07/2023 09:00,30.78,In
08/07/2023 10:00,34.68,In
08/07/2023 11:00,33.8,In
08/07/2023 12:00,36.44,In
08/07/2023 13:00,33.27,In
08/07/2023 14:00,33.9,In
08/07/2023 15:00,32.27,In
08/07/2023 16:00,32.49,In
08/07/2023 17:00,35.11,In
08/07/2023 18:00,31.37,In
08/07/2023 19:00,33.34,In
08/07/2023 20:00,28.51,In
08/07/2023 21:00,27.7,In
08/07/2023 22:00,27.59,In
08/07/2023 23:00,27.1,In
08/08/2023 00:00,27.64,In
08/08/2023 01:00,26.68,In
08/08/2023 02:00,25.5,In
08/08/2023 03:00,25.98,In
08/08/2023 04:00,26.15,In
08/08/2023 05:00,26.07,In
08/08/2023 06:00,26.93,In
08/08/2023 07:00,30.2,In
08/08/2023 08:00,27.81,In
08/08/2023 09:00,32.98,In
08/08/2023 10:00,31.59,In
08/08/2023 11:00,31.9,In
08/08/2023 12:00,34.35,In
08/08/2023 13:00,35.65,In
08/08/2023 14:00,35.34,In
08/08/2023 15:00,34.47,In
08/08/2023 16:00,34.77,In
08/08/2023 17:00,30.77,In
08/08/2023 18:00,31.37,In
08/08/2023 19:00,29.94,In
08/08/2023 20:00,31.47,In
08/08/2023 21:00,28.5,In
08/08/2023 22:00,29.01,In
08/08/2023 23:00,27.81,In
08/09/2023 00:00,25.5,In
08/09/2023 01:00,25.43,In
08/09/2023 02:00,27.55,In
08/09/2023 03:00,25.21,In
08/09/2023 04:00,26.69,In
08/09/2023 05:00,26.23,In
08/09/2023 06:00,27.62,In
08/09/2023 07:00,28.91,In
08/09/2023 08:00,29.06,In
08/09/2023 09:00,29.88,In
08/09/2023 10:00,32.34,In
08/09/2023 11:00,31.81,In
08/09/2023 12:00,32.49,In
08/09/2023 13:00,32.74,In
08/09/2023 14:00,33.91,In
08/09/2023 15:00,35.0,In
08/09/2023 16:00,35.27,In
08/09/2023 17:00,31.96,In
08/09/2023 18:00,34.58,In
08/09/2023 19:00,29.83,In
08/09/2023 20:00,31.3,In
08/09/2023 21:00,28.1,In
08/09/2023 22:00,26.95,In
08/09/2023 23:00,26.28,In
08/10/2023 00:00,26.47,In
08/10/2023 01:00,26.83,In
08/10/2023 02:00,26.8,In
08/10/2023 03:00,25.0,In
08/10/2023 04:00,25.35,In
08/10/2023 05:00,26.07,In
08/10/2023 06:00,27.87,In
08/10/2023 07:00,28.71,In
08/10/2023 08:00,28.86,In
08/10/2023 09:00,31.36,In
08/10/2023 10:00,34.72,In
08/10/2023 11:00,32.22,In
08/10/2023 12:00,32.94,In
08/10/2023 13:00,34.54,In
08/10/2023 14:00,33.33,In
08/10/2023 15:00,34.67,In
08/10/2023 16:00,32.6,In
08/10/2023 17:00,35.03,In
08/10/2023 18:00,32.41,In
08/10/2023 19:00,30.29,In
08/10/2023 20:00,29.29,In
08/10/2023 21:00,28.35,In
08/10/2023 22:00,29.65,In
08/10/2023 23:00,25.65,In
08/11/2023 00:00,25.73,In
08/11/2023 01:00,25.46,In
08/11/2023 02:00,25.98,In
08/11/2023 03:00,25.81,In
08/11/2023 04:00,24.75,In
08/11/2023 05:00,26.69,In
08/11/2023 06:00,27.88,In
08/11/2023 07:00,28.21,In
08/11/2023 08:00,30.82,In
08/11/2023 09:00,32.14,In
08/11/2023 10:00,31.91,In
08/11/2023 11:00,33.11,In
08/11/2023 12:00,30.87,In
08/11/2023 13:00,33.36,In
08/11/2023 14:00,35.21,In
08/11/2023 15:00,33.36,In
08/11/2023 16:00,32.58,In
08/11/2023 17:00,35.56,In
08/11/2023 18:00,34.18,In
08/11/2023 19:00,31.6,In
08/11/2023 20:00,31.37,In
08/11/2023 21:00,26.29,In
08/11/2023 22:00,27.05,In
08/11/2023 23:00,26.61,In
08/12/2023 00:00,26.25,In
08/12/2023 01:00,25.55,In
08/12/2023 02:00,22.94,In
08/12/2023 03:00,26.6,In
08/12/2023 04:00,27.19,In
08/12/2023 05:00,29.09,In
08/12/2023 06:00,27.05,In
08/12/2023 07:00,27.92,In
08/12/2023 08:00,26.78,In
08/12/2023 09:00,30.68,In
08/12/2023 10:00,33.08,In
08/12/2023 11:00,32.09,In
08/12/2023 12:00,36.04,In
08/12/2023 13:00,33.56,In
08/12/2023 14:00,34.18,In
08/12/2023 15:00,32.23,In
08/12/2023 16:00,33.81,In
08/12/2023 17:00,30.45,In
08/12/2023 18:00,32.83,In
08/12/2023 19:00,31.9,In
08/12/2023 20:00,31.63,In
08/12/2023 21:00,27.74,In
08/12/2023 22:00,28.19,In
08/12/2023 23:00,27.85,In
08/13/2023 00:00,27.07,In
08/13/2023 01:00,25.1,In
08/13/2023 02:00,23.13,In
08/13/2023 03:00,26.55,In
08/13/2023 04:00,26.35,In
08/13/2023 05:00,26.49,In
08/13/2023 06:00,28.92,In
08/13/2023 07:00,28.91,In
08/13/2023 08:00,28.42,In
08/13/2023 09:00,28.72,In
08/13/2023 10:00,30.65,In
08/13/2023 11:00,35.7,In
08/13/2023 12:00,34.33,In
08/13/2023 13:00,34.09,In
08/13/2023 14:00,33.78,In
08/13/2023 15:00,33.57,In
08/13/2023 16:00,34.86,In
08/13/2023 17:00,32.24,In
08/13/2023 18:00,32.69,In
08/13/2023 19:00,30.62,In
08/13/2023 20:00,32.33,In
08/13/2023 21:00,29.86,In
08/13/2023 22:00,29.49,In
08/13/2023 23:00,26.47,In
08/14/2023 00:00,27.81,In
08/14/2023 01:00,25.76,In
08/14/2023 02:00,26.13,In
08/14/2023 03:00,28.1,In
08/14/2023 04:00,25.28,In
08/14/2023 05:00,27.42,In
08/14/2023 06:00,28.53,In
08/14/2023 07:00,29.59,In
08/14/2023 08:00,29.46,In
08/14/2023 09:00,33.54,In
08/14/2023 10:00,30.45,In
08/14/2023 11:00,34.58,In
08/14/2023 12:00,34.92,In
08/14/2023 13:00,36.14,In
08/14/2023 14:00,32.09,In
08/14/2023 15:00,32.82,In
08/14/2023 16:00,35.25,In
08/14/2023 17:00,30.58,In
08/14/2023 18:00,30.07,In
08/14/2023 19:00,30.45,In
08/14/2023 20:00,30.23,In
08/14/2023 21:00,30.88,In
08/14/2023 22:00,27.78,In
08/14/2023 23:00,26.44,In
08/15/2023 00:00,26.91,In
08/15/2023 01:00,26.7,In
08/15/2023 02:00,26.53,In
08/15/2023 03:00,25.92,In
08/15/2023 04:00,24.19,In
08/15/2023 05:00,26.07,In
08/15/2023 06:00,29.7,In
08/15/2023 07:00,29.19,In
08/15/2023 08:00,29.61,In
08/15/2023 09:00,32.38,In
08/15/2023 10:00,30.64,In
08/15/2023 11:00,32.56,In
08/15/2023 12:00,33.63,In
08/15/2023 13:00,33.33,In
08/15/2023 14:00,34.12,In
08/15/2023 15:00,33.64,In
08/15/2023 16:00,31.78,In
08/15/2023 17:00,33.05,In
08/15/2023 18:00,30.41,In
08/15/2023 19:00,31.23,In
08/15/2023 20:00,31.65,In
08/15/2023 21:00,28.63,In
08/15/2023 22:00,26.59,In
08/15/2023 23:00,27.02,In
08/16/2023 00:00,25.54,In
08/16/2023 01:00,26.85,In
08/16/2023 02:00,25.82,In
08/16/2023 03:00,28.19,In
08/16/2023 04:00,27.93,In
08/16/2023 05:00,26.99,In
08/16/2023 06:00,28.86,In
08/16/2023 07:00,28.49,In
08/16/2023 08:00,30.04,In
08/16/2023 09:00,30.6,In
08/16/2023 10:00,32.92,In
08/16/2023 11:00,34.55,In
08/16/2023 12:00,34.42,In
08/16/2023 13:00,34.97,In
08/16/2023 14:00,35.11,In
08/16/2023 15:00,34.53,In
08/16/2023 16:00,32.1,In
08/16/2023 17:00,34.87,In
08/16/2023 18:00,34.17,In
08/16/2023 19:00,30.75,In
08/16/2023 20:00,29.56,In
08/16/2023 21:00,29.7,In
08/16/2023 22:00,28.66,In
08/16/2023 23:00,26.93,In
08/17/2023 00:00,25.04,In
08/17/2023 01:00,26.5,In
08/17/2023 02:00,26.66,In
08/17/2023 03:00,27.01,In
08/17/2023 04:00,26.96,In
08/17/2023 05:00,26.85,In
08/17/2023 06:00,29.19,In
08/17/2023 07:00,29.04,In
08/17/2023 08:00,29.44,In
08/17/2023 09:00,30.82,In
08/17/2023 10:00,29.9,In
08/17/2023 11:00,32.61,In
08/17/2023 12:00,34.29,In
08/17/2023 13:00,34.27,In
08/17/2023 14:00,35.82,In
08/17/2023 15:00,33.55,In
08/17/2023 16:00,34.05,In
08/17/2023 17:00,33.78,In
08/17/2023 18:00,34.81,In
08/17/2023 19:00,31.21,In
08/17/2023 20:00,28.75,In
08/17/2023 21:00,29.98,In
08/17/2023 22:00,30.24,In
08/17/2023 23:00,26.78,In
08/18/2023 00:00,27.55,In
08/18/2023 01:00,27.61,In
08/18/2023 02:00,27.22,In
08/18/2023 03:00,26.29,In
08/18/2023 04:00,25.7,In
08/18/2023 05:00,27.07,In
08/18/2023 06:00,28.55,In
08/18/2023 07:00,30.05,In
08/18/2023 08:00,30.4,In
08/18/2023 09:00,30.58,In
08/18/2023 10:00,32.67,In
08/18/2023 11:00,33.86,In
08/18/2023 12:00,33.92,In
08/18/2023 13:00,32.86,In
08/18/2023 14:00,33.78,In
08/18/2023 15:00,35.0,In
08/18/2023 16:00,31.8,In
08/18/2023 17:00,30.32,In
08/18/2023 18:00,33.81,In
08/18/2023 19:00,31.65,In
08/18/2023 20:00,30.73,In
08/18/2023 21:00,27.67,In
08/18/2023 22:00,28.89,In
08/18/2023 23:00,27.5,In
08/19/2023 00:00,24.63,In
08/19/2023 01:00,27.85,In
08/19/2023 02:00,26.19,In
08/19/2023 03:00,25.66,In
08/19/2023 04:00,26.08,In
08/19/2023 05:00,24.75,In
08/19/2023 06:00,28.71,In
08/19/2023 07:00,29.28,In
08/19/2023 08:00,29.77,In
08/19/2023 09:00,32.57,In
08/19/2023 10:00,30.34,In
08/19/2023 11:00,32.11,In
08/19/2023 12:00,32.44,In
08/19/2023 13:00,33.53,In
08/19/2023 14:00,34.08,In
08/19/2023 15:00,34.38,In
08/19/2023 16:00,33.05,In
08/19/2023 17:00,31.78,In
08/19/2023 18:00,34.02,In
08/19/2023 19:00,33.93,In
08/19/2023 20:00,30.17,In
08/19/2023 21:00,28.06,In
08/19/2023 22:00,29.77,In
08/19/2023 23:00,25.44,In
08/20/2023 00:00,26.13,In
08/20/2023 01:00,25.3,In
08/20/2023 02:00,24.61,In
08/20/2023 03:00,25.8,In
08/20/2023 04:00,25.5,In
08/20/2023 05:00,27.19,In
08/20/2023 06:00,28.03,In
08/20/2023 07:00,28.22,In
08/20/2023 08:00,29.56,In
08/20/2023 09:00,30.76,In
08/20/2023 10:00,32.97,In
08/20/2023 11:00,32.65,In
08/20/2023 12:00,34.45,In
08/20/2023 13:00,34.57,In
08/20/2023 14:00,34.69,In
08/20/2023 15:00,35.53,In
08/20/2023 16:00,32.12,In
08/20/2023 17:00,32.26,In
08/20/2023 18:00,34.12,In
08/20/2023 19:00,30.73,In
08/20/2023 20:00,26.62,In
08/20/2023 21:00,28.72,In
08/20/2023 22:00,28.16,In
08/20/2023 23:00,24.03,In
08/21/2023 00:00,28.14,In
08/21/2023 01:00,25.28,In
08/21/2023 02:00,26.39,In
08/21/2023 03:00,25.87,In
08/21/2023 04:00,24.99,In
08/21/2023 05:00,25.89,In
08/21/2023 06:00,26.88,In
08/21/2023 07:00,30.27,In
08/21/2023 08:00,29.82,In
08/21/2023 09:00,30.41,In
08/21/2023 10:00,30.88,In
08/21/2023 11:00,34.26,In
08/21/2023 12:00,35.22,In
08/21/2023 13:00,35.29,In
08/21/2023 14:00,34.59,In
08/21/2023 15:00,34.21,In
08/21/2023 16:00,32.0,In
08/21/2023 17:00,32.53,In
08/21/2023 18:00,31.18,In
08/21/2023 19:00,28.84,In
08/21/2023 20:00,31.27,In
08/21/2023 21:00,28.13,In
08/21/2023 22:00,29.44,In
08/21/2023 23:00,28.23,In
08/22/2023 00:00,27.2,In
08/22/2023 01:00,26.87,In
08/22/2023 02:00,25.26,In
08/22/2023 03:00,28.37,In
08/22/2023 04:00,26.59,In
08/22/2023 05:00,27.53,In
08/22/2023 06:00,27.22,In
08/22/2023 07:00,27.85,In
08/22/2023 08:00,30.57,In
08/22/2023 09:00,31.3,In
08/22/2023 10:00,31.05,In
08/22/2023 11:00,31.1,In
08/22/2023 12:00,31.94,In
08/22/2023 13:00,35.3,In
08/22/2023 14:00,33.26,In
08/22/2023 15:00,33.46,In
08/22/2023 16:00,35.2,In
08/22/2023 17:00,31.48,In
08/22/2023 18:00,31.13,In
08/22/2023 19:00,30.11,In
08/22/2023 20:00,31.94,In
08/22/2023 21:00,31.36,In
08/22/2023 22:00,28.9,In
08/22/2023 23:00,28.11,In
08/23/2023 00:00,25.84,In
08/23/2023 01:00,28.47,In
08/23/2023 02:00,26.32,In
08/23/2023 03:00,27.16,In
08/23/2023 04:00,26.41,In
08/23/2023 05:00,26.85,In
08/23/2023 06:00,30.0,In
08/23/2023 07:00,29.61,In
08/23/2023 08:00,31.74,In
08/23/2023 09:00,31.34,In
08/23/2023 10:00,30.98,In
08/23/2023 11:00,32.13,In
08/23/2023 12:00,33.59,In
08/23/2023 13:00,33.11,In
08/23/2023 14:00,32.67,In
08/23/2023 15:00,35.31,In
08/23/2023 16:00,32.81,In
08/23/2023 17:00,32.99,In
08/23/2023 18:00,32.36,In
08/23/2023 19:00,30.33,In
08/23/2023 20:00,31.74,In
08/23/2023 21:00,27.62,In
08/23/2023 22:00,28.31,In
08/23/2023 23:00,27.47,In
08/24/2023 00:00,26.47,In
08/24/2023 01:00,24.58,In
08/24/2023 02:00,27.04,In
08/24/2023 03:00,27.03,In
08/24/2023 04:00,25.73,In
08/24/2023 05:00,28.02,In
08/24/2023 06:00,28.45,In
08/24/2023 07:00,27.43,In
08/24/2023 08:00,28.98,In
08/24/2023 09:00,32.4,In
08/24/2023 10:00,32.37,In
08/24/2023 11:00,32.15,In
08/24/2023 12:00,32.43,In
08/24/2023 13:00,33.25,In
08/24/2023 14:00,33.47,In
08/24/2023 15:00,32.85,In
08/24/2023 16:00,31.37,In
08/24/2023 17:00,34.2,In
08/24/2023 18:00,33.16,In
08/24/2023 19:00,29.51,In
08/24/2023 20:00,30.16,In
08/24/2023 21:00,27.88,In
08/24/2023 22:00,27.69,In
08/24/2023 23:00,26.76,In
08/25/2023 00:00,26.02,In
08/25/2023 01:00,28.54,In
08/25/2023 02:00,25.47,In
08/25/2023 03:00,25.17,In
08/25/2023 04:00,25.62,In
08/25/2023 05:00,28.42,In
08/25/2023 06:00,26.02,In
08/25/2023 07:00,28.05,In
08/25/2023 08:00,31.74,In
08/25/2023 09:00,31.33,In
08/25/2023 10:00,32.23,In
08/25/2023 11:00,35.39,In
08/25/2023 12:00,33.76,In
08/25/2023 13:00,33.01,In
08/25/2023 14:00,33.66,In
08/25/2023 15:00,32.5,In
08/25/2023 16:00,34.97,In
08/25/2023 17:00,33.52,In
08/25/2023 18:00,33.35,In
08/25/2023 19:00,32.49,In
08/25/2023 20:00,29.5,In
08/25/2023 21:00,27.83,In
08/25/2023 22:00,27.94,In
08/25/2023 23:00,26.12,In
08/26/2023 00:00,26.73,In
08/26/2023 01:00,27.49,In
08/26/2023 02:00,25.8,In
08/26/2023 03:00,26.32,In
08/26/2023 04:00,26.42,In
08/26/2023 05:00,28.13,In
08/26/2023 06:00,27.2,In
08/26/2023 07:00,26.33,In
08/26/2023 08:00,30.57,In
08/26/2023 09:00,32.22,In
08/26/2023 10:00,32.54,In
08/26/2023 11:00,32.06,In
08/26/2023 12:00,32.1,In
08/26/2023 13:00,34.46,In
08/26/2023 14:00,34.17,In
08/26/2023 15:00,33.71,In
08/26/2023 16:00,35.65,In
08/26/2023 17:00,31.69,In
08/26/2023 18:00,34.13,In
08/26/2023 19:00,31.07,In
08/26/2023 20:00,27.8,In
08/26/2023 21:00,28.75,In
08/26/2023 22:00,29.15,In
08/26/2023 23:00,26.73,In
08/27/2023 00:00,24.77,In
08/27/2023 01:00,25.94,In
08/27/2023 02:00,24.97,In
08/27/2023 03:00,26.73,In
08/27/2023 04:00,27.46,In
08/27/2023 05:00,25.9,In
08/27/2023 06:00,27.15,In
08/27/2023 07:00,29.87,In
08/27/2023 08:00,28.97,In
08/27/2023 09:00,29.74,In
08/27/2023 10:00,30.59,In
08/27/2023 11:00,33.25,In
08/27/2023 12:00,33.84,In
08/27/2023 13:00,33.04,In
08/27/2023 14:00,34.01,In
08/27/2023 15:00,35.7,In
08/27/2023 16:00,32.3,In
08/27/2023 17:00,30.49,In
08/27/2023 18:00,32.55,In
08/27/2023 19:00,30.9,In
08/27/2023 20:00,29.15,In
08/27/2023 21:00,29.75,In
08/27/2023 22:00,29.01,In
08/27/2023 23:00,24.52,In
08/28/2023 00:00,25.75,In
08/28/2023 01:00,28.92,In
08/28/2023 02:00,26.7,In
08/28/2023 03:00,26.95,In
08/28/2023 04:00,27.94,In
08/28/2023 05:00,27.19,In
08/28/2023 06:00,28.96,In
08/28/2023 07:00,29.83,In
08/28/2023 08:00,30.65,In
08/28/2023 09:00,30.65,In
08/28/2023 10:00,32.21,In
08/28/2023 11:00,32.12,In
08/28/2023 12:00,33.48,In
08/28/2023 13:00,32.46,In
08/28/2023 14:00,33.05,In
08/28/2023 15:00,33.52,In
