datetime,temperature,humidity
2024-06-25 13:00:00,48.01,71.33
2024-06-25 14:00:00,45.6,71.83
2024-06-25 15:00:00,45.58,74.67
2024-06-25 16:00:00,43.06,74.86
2024-06-25 17:00:00,43.29,78.99
2024-06-25 18:00:00,41.31,77.83
2024-06-25 19:00:00,40.47,72.77
2024-06-25 20:00:00,39.31,78.68
2024-06-25 21:00:00,38.94,78.43
2024-06-25 22:00:00,39.72,72.38
2024-06-25 23:00:00,38.84,67.36
2024-06-26 00:00:00,39.53,63.22
2024-06-26 01:00:00,40.18,67.61
2024-06-26 02:00:00,40.98,64.21
2024-06-26 03:00:00,43.75,63.42
2024-06-26 04:00:00,43.28,55.41
2024-06-26 05:00:00,46.32,53.06
2024-06-26 06:00:00,46.66,51.93
2024-06-26 07:00:00,47.2,53.08
2024-06-26 08:00:00,48.32,58.58
2024-06-26 09:00:00,47.52,55.54
2024-06-26 10:00:00,49.33,60.23
2024-06-26 11:00:00,48.47,58.92
2024-06-26 12:00:00,48.65,62.92
2024-06-26 13:00:00,45.85,70.29
2024-06-26 14:00:00,46.29,71.06
2024-06-26 15:00:00,45.7,69.39
2024-06-26 16:00:00,45.49,72.89
2024-06-26 17:00:00,44.09,71.48
2024-06-26 18:00:00,41.02,79.12
2024-06-26 19:00:00,40.74,79.52
2024-06-26 20:00:00,39.68,77.92
2024-06-26 21:00:00,38.91,72.49
2024-06-26 22:00:00,38.32,72.55
2024-06-26 23:00:00,39.65,71.79
2024-06-27 00:00:00,39.71,66.12
2024-06-27 01:00:00,39.45,65.89
2024-06-27 02:00:00,41.2,64.12
2024-06-27 03:00:00,42.98,60.69
2024-06-27 04:00:00,44.42,58.64
2024-06-27 05:00:00,43.37,52.62
2024-06-27 06:00:00,46.62,48.16
2024-06-27 07:00:00,48.38,55.81
2024-06-27 08:00:00,48.87,53.37
2024-06-27 09:00:00,49.17,53.93
2024-06-27 10:00:00,49.22,55.78
2024-06-27 11:00:00,48.6,60.43
2024-06-27 12:00:00,48.53,64.53
2024-06-27 13:00:00,47.75,65.72
2024-06-27 14:00:00,44.19,75.2
2024-06-27 15:00:00,44.99,75.86
2024-06-27 16:00:00,44.1,79.25
2024-06-27 17:00:00,43.08,77.44
2024-06-27 18:00:00,40.06,76.05
2024-06-27 19:00:00,40.37,77.75
2024-06-27 20:00:00,38.86,75.39
2024-06-27 21:00:00,38.12,78.58
2024-06-27 22:00:00,39.7,79.02
2024-06-27 23:00:00,40.6,72.23
2024-06-28 00:00:00,39.53,66.24
2024-06-28 01:00:00,39.66,67.25
2024-06-28 02:00:00,40.59,63.27
2024-06-28 03:00:00,42.28,59.29
2024-06-28 04:00:00,43.11,59.32
2024-06-28 05:00:00,46.73,52.49
2024-06-28 06:00:00,46.3,53.6
2024-06-28 07:00:00,46.51,51.5
2024-06-28 08:00:00,46.89,50.31
2024-06-28 09:00:00,49.4,53.82
2024-06-28 10:00:00,48.68,52.11
2024-06-28 11:00:00,49.65,58.8
2024-06-28 12:00:00,48.37,65.96
2024-06-28 13:00:00,46.1,70.29
2024-06-28 14:00:00,46.5,77.76
2024-06-28 15:00:00,44.8,68.41
2024-06-28 16:00:00,43.4,78.96
2024-06-28 17:00:00,42.87,80.1
2024-06-28 18:00:00,42.64,77.05
2024-06-28 19:00:00,41.14,72.71
2024-06-28 20:00:00,40.28,75.66
2024-06-28 21:00:00,39.44,75.33
2024-06-28 22:00:00,38.83,71.07
2024-06-28 23:00:00,39.32,71.22
2024-06-29 00:00:00,39.32,68.0
2024-06-29 01:00:00,40.82,64.39
2024-06-29 02:00:00,41.1,57.39
2024-06-29 03:00:00,42.5,58.52
2024-06-29 04:00:00,44.59,57.59
2024-06-29 05:00:00,44.94,54.47
2024-06-29 06:00:00,46.25,55.56
2024-06-29 07:00:00,48.86,51.59
2024-06-29 08:00:00,47.75,55.27
2024-06-29 09:00:00,48.49,54.58
2024-06-29 10:00:00,47.95,56.96
2024-06-29 11:00:00,50.19,60.12
2024-06-29 12:00:00,47.8,62.93
2024-06-29 13:00:00,48.17,64.62
2024-06-29 14:00:00,45.95,69.31
2024-06-29 15:00:00,45.39,72.62
2024-06-29 16:00:00,42.4,76.11
2024-06-29 17:00:00,42.24,72.01
2024-06-29 18:00:00,40.85,73.11
2024-06-29 19:00:00,41.04,77.68
2024-06-29 20:00:00,39.81,76.68
2024-06-29 21:00:00,38.82,73.54
2024-06-29 22:00:00,39.29,74.71
2024-06-29 23:00:00,37.93,70.17
2024-06-30 00:00:00,39.53,66.73
2024-06-30 01:00:00,40.49,69.24
2024-06-30 02:00:00,41.4,57.17
2024-06-30 03:00:00,41.21,58.89
2024-06-30 04:00:00,43.89,54.77
2024-06-30 05:00:00,44.84,58.16
2024-06-30 06:00:00,45.59,49.59
2024-06-30 07:00:00,49.24,57.22
2024-06-30 08:00:00,48.55,51.36
2024-06-30 09:00:00,48.88,55.51
2024-06-30 10:00:00,50.49,52.84
2024-06-30 11:00:00,48.79,65.61
2024-06-30 12:00:00,47.24,64.7
2024-06-30 13:00:00,47.2,68.63
2024-06-30 14:00:00,46.46,69.4
2024-06-30 15:00:00,43.07,71.36
2024-06-30 16:00:00,43.6,79.28
2024-06-30 17:00:00,43.27,77.44
2024-06-30 18:00:00,41.76,71.01
2024-06-30 19:00:00,40.22,69.78
2024-06-30 20:00:00,38.02,76.72
2024-06-30 21:00:00,39.16,75.12
2024-06-30 22:00:00,37.85,69.46
2024-06-30 23:00:00,39.86,74.26
2024-07-01 00:00:00,40.33,65.38
2024-07-01 01:00:00,40.29,62.27
2024-07-01 02:00:00,42.71,61.13
2024-07-01 03:00:00,42.23,61.46
2024-07-01 04:00:00,43.12,55.41
2024-07-01 05:00:00,45.19,53.82
2024-07-01 06:00:00,44.74,57.1
2024-07-01 07:00:00,47.09,57.11
2024-07-01 08:00:00,49.33,54.96
2024-07-01 09:00:00,48.43,57.13
2024-07-01 10:00:00,48.48,57.36
2024-07-01 11:00:00,46.96,60.66
2024-07-01 12:00:00,48.19,64.63
2024-07-01 13:00:00,47.12,64.96
2024-07-01 14:00:00,45.7,66.3
2024-07-01 15:00:00,45.46,67.7
2024-07-01 16:00:00,44.43,74.69
2024-07-01 17:00:00,41.77,76.67
2024-07-01 18:00:00,41.08,77.82
2024-07-01 19:00:00,39.22,77.02
2024-07-01 20:00:00,38.34,77.52
2024-07-01 21:00:00,38.41,75.03
2024-07-01 22:00:00,37.32,73.1
2024-07-01 23:00:00,38.93,70.33
2024-07-02 00:00:00,39.94,66.12
2024-07-02 01:00:00,38.85,66.1
2024-07-02 02:00:00,39.8,65.38
2024-07-02 03:00:00,41.1,59.02
2024-07-02 04:00:00,43.92,57.68
2024-07-02 05:00:00,44.52,51.21
2024-07-02 06:00:00,46.15,50.2
2024-07-02 07:00:00,46.77,51.71
2024-07-02 08:00:00,48.03,49.19
2024-07-02 09:00:00,46.88,56.17
2024-07-02 10:00:00,49.81,58.62
2024-07-02 11:00:00,48.39,62.36
2024-07-02 12:00:00,48.19,62.47
2024-07-02 13:00:00,46.27,63.72
2024-07-02 14:00:00,43.51,76.43
2024-07-02 15:00:00,44.93,70.56
2024-07-02 16:00:00,44.21,72.82
2024-07-02 17:00:00,43.0,72.39
2024-07-02 18:00:00,41.41,77.71
2024-07-02 19:00:00,39.93,76.81
2024-07-02 20:00:00,40.04,75.87
2024-07-02 21:00:00,37.86,75.67
2024-07-02 22:00:00,38.65,75.47
2024-07-02 23:00:00,38.63,70.61
2024-07-03 00:00:00,39.35,62.99
2024-07-03 01:00:00,40.17,65.35
2024-07-03 02:00:00,42.72,62.68
2024-07-03 03:00:00,42.09,54.27
2024-07-03 04:00:00,43.79,53.96
2024-07-03 05:00:00,45.05,56.15
2024-07-03 06:00:00,46.23,53.58
2024-07-03 07:00:00,46.26,55.66
2024-07-03 08:00:00,47.84,51.84
2024-07-03 09:00:00,49.97,53.81
2024-07-03 10:00:00,47.96,56.42
2024-07-03 11:00:00,48.68,60.1
2024-07-03 12:00:00,46.81,64.79
2024-07-03 13:00:00,47.48,67.72
2024-07-03 14:00:00,45.73,69.47
2024-07-03 15:00:00,43.98,67.98
2024-07-03 16:00:00,43.53,71.42
2024-07-03 17:00:00,42.72,77.96
2024-07-03 18:00:00,41.62,74.85
2024-07-03 19:00:00,40.25,78.81
2024-07-03 20:00:00,37.35,77.69
2024-07-03 21:00:00,38.45,68.78
2024-07-03 22:00:00,37.74,71.28
2024-07-03 23:00:00,38.23,71.17
2024-07-04 00:00:00,38.88,71.7
2024-07-04 01:00:00,42.04,66.59
2024-07-04 02:00:00,40.19,65.38
2024-07-04 03:00:00,43.81,53.94
2024-07-04 04:00:00,42.26,56.06
2024-07-04 05:00:00,43.81,56.36
2024-07-04 06:00:00,46.13,53.06
2024-07-04 07:00:00,47.16,52.69
2024-07-04 08:00:00,46.91,54.89
2024-07-04 09:00:00,48.21,58.72
2024-07-04 10:00:00,48.2,57.93
2024-07-04 11:00:00,48.77,54.06
2024-07-04 12:00:00,46.43,57.82
2024-07-04 13:00:00,47.92,63.66
2024-07-04 14:00:00,46.59,73.86
2024-07-04 15:00:00,43.01,71.98
2024-07-04 16:00:00,41.89,71.91
2024-07-04 17:00:00,42.3,77.56
2024-07-04 18:00:00,41.14,80.58
2024-07-04 19:00:00,40.39,75.9
2024-07-04 20:00:00,40.0,77.16
2024-07-04 21:00:00,39.49,74.4
2024-07-04 22:00:00,38.15,74.95
2024-07-04 23:00:00,38.98,71.8
2024-07-05 00:00:00,38.54,68.09
2024-07-05 01:00:00,40.06,67.24
2024-07-05 02:00:00,41.4,56.77
2024-07-05 03:00:00,41.77,60.34
2024-07-05 04:00:00,44.25,53.99
2024-07-05 05:00:00,44.14,54.27
2024-07-05 06:00:00,46.94,51.56
2024-07-05 07:00:00,47.25,53.0
2024-07-05 08:00:00,47.77,58.38
2024-07-05 09:00:00,46.34,56.27
2024-07-05 10:00:00,48.33,59.95
2024-07-05 11:00:00,47.9,56.95
2024-07-05 12:00:00,48.62,65.3
2024-07-05 13:00:00,45.49,68.89
2024-07-05 14:00:00,46.9,66.4
2024-07-05 15:00:00,44.34,73.47
2024-07-05 16:00:00,43.7,69.6
2024-07-05 17:00:00,40.66,76.68
2024-07-05 18:00:00,39.26,78.02
2024-07-05 19:00:00,40.0,81.55
2024-07-05 20:00:00,39.75,75.32
2024-07-05 21:00:00,38.65,72.43
2024-07-05 22:00:00,39.77,76.29
2024-07-05 23:00:00,37.5,70.29
2024-07-06 00:00:00,39.98,64.99
2024-07-06 01:00:00,39.03,62.16
2024-07-06 02:00:00,41.22,61.95
2024-07-06 03:00:00,41.58,56.66
2024-07-06 04:00:00,43.53,53.14
2024-07-06 05:00:00,44.17,53.55
2024-07-06 06:00:00,46.29,55.81
2024-07-06 07:00:00,48.28,45.34
2024-07-06 08:00:00,47.84,49.01
2024-07-06 09:00:00,47.07,56.64
2024-07-06 10:00:00,48.42,57.81
2024-07-06 11:00:00,46.46,54.62
2024-07-06 12:00:00,47.6,70.16
2024-07-06 13:00:00,47.05,63.71
2024-07-06 14:00:00,45.94,72.99
2024-07-06 15:00:00,44.9,73.37
2024-07-06 16:00:00,43.47,75.48
2024-07-06 17:00:00,40.91,76.22
2024-07-06 18:00:00,40.39,76.48
2024-07-06 19:00:00,39.81,80.46
2024-07-06 20:00:00,38.74,75.14
2024-07-06 21:00:00,37.66,75.7
2024-07-06 22:00:00,39.22,73.28
2024-07-06 23:00:00,37.74,71.01
2024-07-07 00:00:00,37.93,66.82
2024-07-07 01:00:00,41.2,64.82
2024-07-07 02:00:00,40.94,65.5
2024-07-07 03:00:00,41.98,53.85
2024-07-07 04:00:00,42.81,55.0
2024-07-07 05:00:00,44.64,58.19
2024-07-07 06:00:00,47.09,54.75
2024-07-07 07:00:00,46.9,55.33
2024-07-07 08:00:00,46.07,57.31
2024-07-07 09:00:00,47.04,59.67
2024-07-07 10:00:00,48.48,52.9
2024-07-07 11:00:00,48.73,61.95
2024-07-07 12:00:00,47.77,66.25
2024-07-07 13:00:00,46.41,64.72
2024-07-07 14:00:00,45.37,70.14
2024-07-07 15:00:00,44.31,72.96
2024-07-07 16:00:00,42.71,76.0
2024-07-07 17:00:00,41.46,79.44
2024-07-07 18:00:00,39.57,76.92
2024-07-07 19:00:00,40.58,77.61
2024-07-07 20:00:00,38.64,78.98
2024-07-07 21:00:00,38.31,80.09
2024-07-07 22:00:00,38.12,68.78
2024-07-07 23:00:00,38.69,71.43
2024-07-08 00:00:00,37.49,71.59
2024-07-08 01:00:00,39.4,66.11
2024-07-08 02:00:00,41.59,61.89
2024-07-08 03:00:00,41.42,57.09
2024-07-08 04:00:00,42.96,58.63
2024-07-08 05:00:00,45.04,58.53
2024-07-08 06:00:00,44.44,53.3
2024-07-08 07:00:00,48.01,56.11
2024-07-08 08:00:00,48.07,56.63
2024-07-08 09:00:00,48.61,57.51
2024-07-08 10:00:00,47.27,60.46
2024-07-08 11:00:00,47.84,62.53
2024-07-08 12:00:00,47.25,65.88
2024-07-08 13:00:00,46.13,62.94
2024-07-08 14:00:00,44.41,72.13
2024-07-08 15:00:00,45.27,71.84
2024-07-08 16:00:00,42.96,75.16
2024-07-08 17:00:00,40.68,77.68
2024-07-08 18:00:00,39.15,74.29
2024-07-08 19:00:00,39.18,72.36
2024-07-08 20:00:00,38.21,78.55
2024-07-08 21:00:00,39.21,69.16
2024-07-08 22:00:00,38.65,73.06
2024-07-08 23:00:00,39.14,67.72
2024-07-09 00:00:00,39.7,73.29
2024-07-09 01:00:00,40.15,64.84
2024-07-09 02:00:00,40.57,56.96
2024-07-09 03:00:00,41.67,56.77
2024-07-09 04:00:00,41.78,58.83
2024-07-09 05:00:00,45.02,55.73
2024-07-09 06:00:00,46.95,55.18
2024-07-09 07:00:00,46.69,55.98
2024-07-09 08:00:00,47.57,53.21
2024-07-09 09:00:00,48.23,58.11
2024-07-09 10:00:00,48.9,63.9
2024-07-09 11:00:00,47.17,54.93
2024-07-09 12:00:00,47.02,64.7
2024-07-09 13:00:00,46.71,65.94
2024-07-09 14:00:00,46.32,70.86
2024-07-09 15:00:00,44.91,71.52
2024-07-09 16:00:00,43.26,74.91
2024-07-09 17:00:00,42.16,81.27
2024-07-09 18:00:00,41.54,81.24
2024-07-09 19:00:00,38.57,78.44
2024-07-09 20:00:00,38.4,77.27
2024-07-09 21:00:00,38.31,72.22
2024-07-09 22:00:00,39.13,72.5
2024-07-09 23:00:00,38.89,73.8
2024-07-10 00:00:00,38.86,68.92
2024-07-10 01:00:00,40.25,66.66
2024-07-10 02:00:00,40.23,65.42
2024-07-10 03:00:00,42.07,60.53
2024-07-10 04:00:00,44.06,53.77
2024-07-10 05:00:00,45.78,57.04
2024-07-10 06:00:00,44.54,56.67
2024-07-10 07:00:00,46.01,54.41
2024-07-10 08:00:00,48.11,53.96
2024-07-10 09:00:00,47.27,52.72
2024-07-10 10:00:00,48.2,57.22
2024-07-10 11:00:00,47.63,64.06
2024-07-10 12:00:00,46.48,67.1
2024-07-10 13:00:00,45.16,65.53
2024-07-10 14:00:00,44.72,72.0
2024-07-10 15:00:00,43.86,71.3
2024-07-10 16:00:00,43.05,72.76
2024-07-10 17:00:00,42.11,78.02
2024-07-10 18:00:00,39.52,76.95
2024-07-10 19:00:00,39.53,79.36
2024-07-10 20:00:00,38.37,77.05
2024-07-10 21:00:00,38.27,74.51
2024-07-10 22:00:00,39.36,74.56
2024-07-10 23:00:00,37.42,72.82
2024-07-11 00:00:00,38.67,73.55
2024-07-11 01:00:00,39.5,68.69
2024-07-11 02:00:00,42.12,62.25
2024-07-11 03:00:00,40.62,61.08
2024-07-11 04:00:00,43.78,57.95
2024-07-11 05:00:00,44.45,52.33
2024-07-11 06:00:00,46.32,56.15
2024-07-11 07:00:00,45.18,51.54
2024-07-11 08:00:00,46.2,52.37
2024-07-11 09:00:00,47.64,57.68
2024-07-11 10:00:00,47.64,58.83
2024-07-11 11:00:00,48.21,61.07
2024-07-11 12:00:00,46.51,63.32
2024-07-11 13:00:00,46.69,69.39
2024-07-11 14:00:00,44.55,77.07
2024-07-11 15:00:00,44.04,70.76
2024-07-11 16:00:00,42.49,74.56
2024-07-11 17:00:00,40.92,79.11
2024-07-11 18:00:00,41.02,73.56
2024-07-11 19:00:00,40.8,82.96
2024-07-11 20:00:00,37.08,78.32
2024-07-11 21:00:00,38.89,70.66
2024-07-11 22:00:00,36.88,72.95
2024-07-11 23:00:00,38.59,68.2
2024-07-12 00:00:00,38.75,68.65
2024-07-12 01:00:00,39.49,67.02
2024-07-12 02:00:00,40.58,63.83
2024-07-12 03:00:00,41.81,57.12
2024-07-12 04:00:00,43.44,56.46
2024-07-12 05:00:00,43.56,55.63
2024-07-12 06:00:00,44.53,57.77
2024-07-12 07:00:00,46.81,57.82
2024-07-12 08:00:00,46.93,52.24
2024-07-12 09:00:00,47.05,59.73
2024-07-12 10:00:00,47.37,60.24
2024-07-12 11:00:00,47.29,63.02
2024-07-12 12:00:00,46.1,62.4
2024-07-12 13:00:00,45.49,70.24
2024-07-12 14:00:00,45.32,73.53
2024-07-12 15:00:00,43.86,77.5
2024-07-12 16:00:00,42.14,72.8
2024-07-12 17:00:00,41.86,71.44
2024-07-12 18:00:00,39.65,78.08
2024-07-12 19:00:00,38.87,76.35
2024-07-12 20:00:00,38.01,74.11
2024-07-12 21:00:00,38.42,78.33
2024-07-12 22:00:00,36.64,73.16
2024-07-12 23:00:00,35.92,74.09
2024-07-13 00:00:00,38.73,70.23
2024-07-13 01:00:00,38.7,66.96
2024-07-13 02:00:00,39.53,66.12
2024-07-13 03:00:00,40.71,52.67
2024-07-13 04:00:00,42.1,58.98
2024-07-13 05:00:00,43.5,53.94
2024-07-13 06:00:00,46.36,52.69
2024-07-13 07:00:00,46.04,53.88
2024-07-13 08:00:00,47.24,56.34
2024-07-13 09:00:00,48.01,58.35
2024-07-13 10:00:00,46.63,61.76
2024-07-13 11:00:00,46.95,55.72
2024-07-13 12:00:00,47.08,64.42
2024-07-13 13:00:00,45.71,66.71
2024-07-13 14:00:00,44.94,73.19
2024-07-13 15:00:00,43.37,70.6
2024-07-13 16:00:00,42.18,72.84
2024-07-13 17:00:00,41.85,72.2
2024-07-13 18:00:00,39.76,77.0
2024-07-13 19:00:00,39.27,80.37
2024-07-13 20:00:00,38.09,74.67
2024-07-13 21:00:00,36.81,74.09
2024-07-13 22:00:00,36.75,76.16
2024-07-13 23:00:00,38.64,68.4
2024-07-14 00:00:00,38.96,66.55
2024-07-14 01:00:00,38.67,63.89
2024-07-14 02:00:00,41.05,57.97
2024-07-14 03:00:00,40.53,63.19
2024-07-14 04:00:00,42.08,53.13
2024-07-14 05:00:00,44.7,53.69
2024-07-14 06:00:00,44.28,49.98
2024-07-14 07:00:00,45.99,58.09
2024-07-14 08:00:00,45.48,57.94
2024-07-14 09:00:00,46.84,50.59
2024-07-14 10:00:00,47.52,64.89
2024-07-14 11:00:00,47.84,62.41
2024-07-14 12:00:00,46.67,65.69
2024-07-14 13:00:00,46.59,71.14
2024-07-14 14:00:00,45.15,68.5
2024-07-14 15:00:00,44.51,78.18
2024-07-14 16:00:00,41.71,74.54
2024-07-14 17:00:00,40.32,82.74
2024-07-14 18:00:00,40.57,76.9
2024-07-14 19:00:00,37.62,80.6
2024-07-14 20:00:00,37.68,81.26
2024-07-14 21:00:00,36.39,74.64
2024-07-14 22:00:00,38.06,69.61
2024-07-14 23:00:00,36.97,77.05
2024-07-15 00:00:00,37.89,64.05
2024-07-15 01:00:00,38.54,67.05
2024-07-15 02:00:00,40.69,56.65
2024-07-15 03:00:00,41.18,58.12
2024-07-15 04:00:00,40.94,58.02
2024-07-15 05:00:00,44.81,52.74
2024-07-15 06:00:00,45.4,49.91
2024-07-15 07:00:00,45.9,55.95
2024-07-15 08:00:00,47.19,51.48
2024-07-15 09:00:00,48.15,53.5
2024-07-15 10:00:00,46.22,58.55
2024-07-15 11:00:00,48.45,61.35
2024-07-15 12:00:00,46.93,61.66
2024-07-15 13:00:00,47.17,72.17
2024-07-15 14:00:00,44.01,72.92
2024-07-15 15:00:00,44.03,77.43
2024-07-15 16:00:00,43.03,76.29
2024-07-15 17:00:00,40.44,76.56
2024-07-15 18:00:00,39.67,78.86
2024-07-15 19:00:00,39.09,73.69
2024-07-15 20:00:00,39.45,76.67
2024-07-15 21:00:00,36.62,79.82
2024-07-15 22:00:00,36.99,76.1
2024-07-15 23:00:00,36.93,71.54
2024-07-16 00:00:00,35.91,69.35
2024-07-16 01:00:00,39.75,61.44
2024-07-16 02:00:00,40.29,63.65
2024-07-16 03:00:00,41.0,57.11
2024-07-16 04:00:00,43.21,56.18
2024-07-16 05:00:00,45.1,56.68
2024-07-16 06:00:00,45.21,61.06
2024-07-16 07:00:00,46.81,53.21
2024-07-16 08:00:00,46.27,52.42
2024-07-16 09:00:00,47.69,56.51
2024-07-16 10:00:00,46.3,56.79
2024-07-16 11:00:00,47.28,62.39
2024-07-16 12:00:00,45.44,65.6
2024-07-16 13:00:00,45.05,66.18
2024-07-16 14:00:00,44.36,72.68
2024-07-16 15:00:00,44.08,75.81
2024-07-16 16:00:00,40.5,73.46
2024-07-16 17:00:00,42.47,72.35
2024-07-16 18:00:00,41.35,82.11
2024-07-16 19:00:00,39.57,75.98
2024-07-16 20:00:00,37.48,77.83
2024-07-16 21:00:00,36.26,75.23
2024-07-16 22:00:00,35.89,71.47
2024-07-16 23:00:00,35.75,72.49
2024-07-17 00:00:00,37.51,68.78
2024-07-17 01:00:00,39.3,64.03
2024-07-17 02:00:00,39.2,68.4
2024-07-17 03:00:00,40.51,59.71
2024-07-17 04:00:00,42.62,58.82
2024-07-17 05:00:00,42.9,55.55
2024-07-17 06:00:00,44.31,53.35
2024-07-17 07:00:00,44.85,49.51
2024-07-17 08:00:00,46.14,51.5
2024-07-17 09:00:00,45.45,53.49
2024-07-17 10:00:00,47.13,57.52
2024-07-17 11:00:00,45.78,57.91
2024-07-17 12:00:00,46.94,61.48
2024-07-17 13:00:00,46.48,69.86
2024-07-17 14:00:00,42.77,65.31
2024-07-17 15:00:00,43.02,75.15
2024-07-17 16:00:00,41.53,77.35
2024-07-17 17:00:00,41.89,82.44
2024-07-17 18:00:00,39.39,80.5
2024-07-17 19:00:00,39.42,73.89
2024-07-17 20:00:00,37.83,78.91
2024-07-17 21:00:00,37.11,77.72
2024-07-17 22:00:00,36.21,69.84
2024-07-17 23:00:00,38.51,67.16
2024-07-18 00:00:00,36.6,71.92
2024-07-18 01:00:00,37.68,69.52
2024-07-18 02:00:00,39.76,64.59
2024-07-18 03:00:00,40.21,53.76
2024-07-18 04:00:00,42.07,54.61
2024-07-18 05:00:00,42.94,54.87
2024-07-18 06:00:00,44.07,55.27
2024-07-18 07:00:00,44.23,54.21
2024-07-18 08:00:00,46.67,58.8
2024-07-18 09:00:00,46.98,52.4
2024-07-18 10:00:00,48.26,54.71
2024-07-18 11:00:00,46.47,58.91
2024-07-18 12:00:00,46.72,62.4
2024-07-18 13:00:00,45.42,65.01
2024-07-18 14:00:00,43.46,71.69
2024-07-18 15:00:00,43.75,75.38
2024-07-18 16:00:00,42.6,73.95
2024-07-18 17:00:00,40.38,80.22
2024-07-18 18:00:00,38.29,81.83
2024-07-18 19:00:00,39.3,79.46
2024-07-18 20:00:00,36.79,77.4
2024-07-18 21:00:00,36.99,73.88
2024-07-18 22:00:00,35.85,72.25
2024-07-18 23:00:00,37.34,70.97
2024-07-19 00:00:00,38.36,72.66
2024-07-19 01:00:00,38.58,64.77
2024-07-19 02:00:00,39.8,64.93
2024-07-19 03:00:00,41.33,60.2
2024-07-19 04:00:00,40.84,61.56
2024-07-19 05:00:00,42.53,56.12
2024-07-19 06:00:00,44.22,53.81
2024-07-19 07:00:00,44.43,53.67
2024-07-19 08:00:00,47.27,57.29
2024-07-19 09:00:00,46.9,57.85
2024-07-19 10:00:00,46.19,64.0
2024-07-19 11:00:00,47.78,58.53
2024-07-19 12:00:00,46.19,64.83
2024-07-19 13:00:00,45.18,70.02
2024-07-19 14:00:00,44.67,69.44
2024-07-19 15:00:00,43.57,73.12
2024-07-19 16:00:00,41.29,72.46
2024-07-19 17:00:00,39.8,80.25
2024-07-19 18:00:00,38.91,79.37
2024-07-19 19:00:00,37.45,78.8
2024-07-19 20:00:00,36.63,78.04
2024-07-19 21:00:00,35.49,77.81
2024-07-19 22:00:00,36.02,75.72
2024-07-19 23:00:00,36.23,73.34
2024-07-20 00:00:00,37.26,69.06
2024-07-20 01:00:00,37.36,62.24
2024-07-20 02:00:00,38.43,61.94
2024-07-20 03:00:00,39.92,57.29
2024-07-20 04:00:00,40.87,56.05
2024-07-20 05:00:00,43.05,56.3
2024-07-20 06:00:00,43.27,55.92
2024-07-20 07:00:00,45.37,56.0
2024-07-20 08:00:00,46.7,56.5
2024-07-20 09:00:00,47.62,54.51
2024-07-20 10:00:00,46.3,62.26
2024-07-20 11:00:00,47.08,61.47
2024-07-20 12:00:00,47.47,67.28
2024-07-20 13:00:00,45.06,75.08
2024-07-20 14:00:00,44.04,66.14
2024-07-20 15:00:00,43.07,74.6
2024-07-20 16:00:00,41.05,77.34
2024-07-20 17:00:00,39.54,77.35
2024-07-20 18:00:00,38.56,78.04
2024-07-20 19:00:00,37.78,80.66
2024-07-20 20:00:00,35.7,76.49
2024-07-20 21:00:00,38.19,75.42
2024-07-20 22:00:00,38.49,69.86
2024-07-20 23:00:00,35.25,72.51
2024-07-21 00:00:00,37.87,65.84
2024-07-21 01:00:00,37.68,67.96
2024-07-21 02:00:00,39.54,65.42
2024-07-21 03:00:00,39.29,56.51
2024-07-21 04:00:00,40.51,58.9
2024-07-21 05:00:00,43.3,56.63
2024-07-21 06:00:00,42.94,53.19
2024-07-21 07:00:00,43.99,54.11
2024-07-21 08:00:00,46.2,55.18
2024-07-21 09:00:00,46.58,56.69
2024-07-21 10:00:00,46.59,63.41
2024-07-21 11:00:00,46.29,61.67
2024-07-21 12:00:00,45.5,67.71
2024-07-21 13:00:00,43.18,71.91
2024-07-21 14:00:00,43.47,69.35
2024-07-21 15:00:00,41.2,68.47
2024-07-21 16:00:00,41.26,73.3
2024-07-21 17:00:00,40.07,75.56
2024-07-21 18:00:00,38.56,80.4
2024-07-21 19:00:00,37.02,79.9
2024-07-21 20:00:00,36.91,77.8
2024-07-21 21:00:00,36.37,78.15
2024-07-21 22:00:00,36.36,69.27
2024-07-21 23:00:00,38.08,72.94
2024-07-22 00:00:00,36.66,66.74
2024-07-22 01:00:00,36.73,66.0
2024-07-22 02:00:00,37.75,67.4
2024-07-22 03:00:00,40.2,60.96
2024-07-22 04:00:00,41.49,53.66
2024-07-22 05:00:00,43.25,55.72
2024-07-22 06:00:00,43.74,53.02
2024-07-22 07:00:00,44.91,58.66
2024-07-22 08:00:00,44.6,56.4
2024-07-22 09:00:00,45.72,56.19
2024-07-22 10:00:00,48.17,56.83
2024-07-22 11:00:00,45.6,68.46
2024-07-22 12:00:00,45.46,62.17
2024-07-22 13:00:00,45.42,74.91
2024-07-22 14:00:00,44.49,73.09
2024-07-22 15:00:00,43.49,73.95
2024-07-22 16:00:00,40.76,73.7
2024-07-22 17:00:00,39.59,81.81
2024-07-22 18:00:00,38.31,74.43
2024-07-22 19:00:00,36.98,75.07
2024-07-22 20:00:00,35.82,76.62
2024-07-22 21:00:00,36.63,68.07
2024-07-22 22:00:00,36.49,79.28
2024-07-22 23:00:00,36.68,72.47
2024-07-23 00:00:00,37.25,64.83
2024-07-23 01:00:00,38.25,62.65
2024-07-23 02:00:00,37.57,63.4
2024-07-23 03:00:00,40.87,58.82
2024-07-23 04:00:00,41.96,51.46
2024-07-23 05:00:00,42.15,57.27
2024-07-23 06:00:00,42.06,60.88
